municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 11:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 12:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 12:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 12:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 12:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 12:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 12:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 13:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 13:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 13:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 13:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 13:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 13:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 14:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 14:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 14:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 14:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 14:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 14:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 15:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 15:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 15:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 15:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 15:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 15:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 16:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 16:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 16:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 16:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 16:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 16:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 17:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 17:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 17:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 17:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 17:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 17:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 18:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 18:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 18:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 18:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 18:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 18:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 19:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 19:10:00.0;0,40;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 19:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 19:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 19:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 19:50:00.0;0,00;
